incident_id,incident_date,sector,region,attack_type,threat_actor,records_affected,downtime_hours,ransom_demand_usd,detection_time_hours,severity_score,response_team_size,regulatory_fine_usd,resolved_within_7_days,data_exfiltration,zero_day_used
INC-01296,2023-12-14,Retail,Asia Pacific,Supply Chain,Unknown,56629,0.5,45352,9.99,3.2,14,25750,1,1,0
INC-01297,2022-12-22,Education,Middle East & Africa,Credential Theft,Cybercriminal Group,297578,46.02,73743,50.63,7.76,15,25600,0,1,0
INC-01298,2024-09-24,Retail,Europe,Insider Threat,Insider,36494,44.78,72620,1,7.16,12,30833,1,1,0
INC-01299,2023-04-02,Retail,North America,Malware,Cybercriminal Group,26372,27.45,69235,55.24,4.58,11,0,0,0,0
INC-01300,2022-04-13,Finance,Middle East & Africa,Phishing,Cybercriminal Group,135766,27.98,0,55.0,5.95,13,60582,0,0,0
INC-01301,2023-02-08,Education,Middle East & Africa,DDoS,Insider,58692,23.42,72133,24.8,3.62,15,0,1,0,0
INC-01302,2021-09-16,Manufacturing,Europe,Malware,Hacktivist,83190,45.39,71859,74.22,6.78,11,0,1,0,0
INC-01303,2021-06-22,Retail,Middle East & Africa,Malware,Unknown,117081,14.46,93973,46.69,5.58,10,17163,1,0,0
INC-01304,2022-08-12,Healthcare,Latin America,Insider Threat,Hacktivist,49488,34.59,0,28.36,7.5,10,0,0,0,1
INC-01305,2023-02-12,Finance,Middle East & Africa,Credential Theft,Hacktivist,329788,38.45,4252,26.66,7.82,5,238539,1,1,0
INC-01306,2022-08-22,Retail,North America,Supply Chain,Cybercriminal Group,51425,43.29,0,56.29,8.46,9,23515,1,1,0
INC-01307,2021-02-14,Finance,Latin America,Phishing,State-Sponsored,35877,70.26,18,61.61,10,9,133085,0,1,0
INC-01308,2022-07-17,Retail,North America,Ransomware,Insider,55886,34.59,99551,5.72,3.33,4,16040,1,0,0
INC-01309,2022-09-21,Energy,Europe,DDoS,Hacktivist,146641,22.37,92146,53.78,6.88,13,27390,1,0,1
INC-01310,2024-02-08,Manufacturing,Middle East & Africa,Malware,State-Sponsored,33800,25.68,98720,28.96,6.71,3,8195,0,1,1
INC-01311,2022-07-15,Finance,Asia Pacific,Ransomware,Insider,134082,34.46,0,49.03,8.03,8,145735,0,1,0
INC-01312,2024-02-16,Healthcare,Latin America,Ransomware,State-Sponsored,12266,47.06,46884,37.19,9.09,18,0,0,1,0
INC-01313,2021-07-11,Retail,Latin America,Supply Chain,State-Sponsored,26367,2.79,119236,41.59,4.92,11,9102,0,1,0
INC-01314,2021-06-27,Retail,Asia Pacific,Credential Theft,State-Sponsored,36457,22.19,0,8.1,4.91,19,19620,1,0,0
INC-01315,2021-05-03,Retail,North America,Supply Chain,Insider,22749,59.67,54216,15.2,6.15,12,42468,1,0,0
INC-01316,2022-05-08,Education,Middle East & Africa,DDoS,Hacktivist,179255,32.94,29730,31.99,7.06,4,49907,1,0,0
INC-01317,2023-11-24,Education,North America,Credential Theft,Cybercriminal Group,5526,26.73,0,36.2,6.12,8,59850,1,1,0
INC-01318,2024-10-08,Government,Asia Pacific,DDoS,Unknown,20532,40.27,0,61.32,6.71,6,48827,0,0,0
INC-01319,2022-04-20,Education,Middle East & Africa,Insider Threat,Cybercriminal Group,144936,34.91,8839,67.75,7.46,9,0,0,1,0
INC-01320,2024-11-25,Education,Middle East & Africa,Insider Threat,Unknown,158379,1.75,0,51.72,5.19,9,1214,1,1,0
INC-01321,2023-09-02,Technology,Asia Pacific,Insider Threat,State-Sponsored,40184,0.5,34628,48.47,3.84,19,0,0,1,0
INC-01322,2021-01-14,Government,Middle East & Africa,Ransomware,State-Sponsored,140555,34.92,357528,25.69,8.31,8,175418,0,1,0
INC-01323,2024-05-11,Education,Middle East & Africa,Supply Chain,Hacktivist,361116,16.16,125104,38.88,6.0,13,0,1,1,0
INC-01324,2021-11-10,Healthcare,Latin America,Insider Threat,Insider,40251,5.69,7079,31.54,4.52,9,30736,1,0,0
INC-01325,2023-02-07,Education,Middle East & Africa,Ransomware,Hacktivist,19287,38.06,235311,42.91,5.88,7,24005,0,0,0
INC-01326,2024-01-26,Healthcare,Asia Pacific,Supply Chain,Hacktivist,168674,34.44,116449,37.07,6.17,8,31576,0,0,0
INC-01327,2024-07-16,Government,Latin America,Phishing,Unknown,99984,0.5,42876,66.9,6.35,13,60273,1,0,1
INC-01328,2022-06-02,Energy,North America,Insider Threat,Cybercriminal Group,344496,24.08,73144,1,5.17,8,26968,1,0,0
INC-01329,2021-10-30,Education,Middle East & Africa,Credential Theft,Cybercriminal Group,609457,4.29,0,54.22,5.56,11,12328,1,1,0
INC-01330,2021-06-29,Education,Middle East & Africa,Credential Theft,State-Sponsored,28849,12.84,24642,52.25,4.02,10,0,1,0,0
INC-01331,2024-02-06,Retail,Middle East & Africa,Supply Chain,Insider,24601,15.31,17002,33.94,7.02,13,0,1,1,1
INC-01332,2023-05-04,Manufacturing,Latin America,Credential Theft,State-Sponsored,98215,23.0,109937,65.94,7.02,8,15172,1,1,0
INC-01333,2022-01-09,Healthcare,North America,Ransomware,State-Sponsored,84103,51.16,167801,44.39,7.88,8,0,0,0,0
INC-01334,2023-11-12,Retail,Latin America,Malware,State-Sponsored,258770,27.49,30212,38.75,6.69,10,0,0,0,0
INC-01335,2024-12-24,Education,Middle East & Africa,DDoS,Hacktivist,31440,30.82,68663,26.84,6.19,16,2536,0,0,0
INC-01336,2023-12-07,Government,Latin America,Ransomware,Hacktivist,27489,33.05,0,29.81,5.33,11,166788,0,1,0
INC-01337,2022-04-04,Healthcare,Asia Pacific,DDoS,Insider,196705,0.5,15609,32.19,6.41,9,83408,0,1,0
INC-01338,2021-11-11,Education,North America,Supply Chain,Hacktivist,24049,40.65,123422,68.2,6.05,12,0,0,1,0
INC-01339,2021-11-25,Energy,North America,Insider Threat,Cybercriminal Group,56613,25.08,0,30.56,4.97,18,47156,1,1,0
INC-01340,2023-11-23,Manufacturing,Latin America,Malware,Cybercriminal Group,6677,0.5,102149,43.48,4.08,11,70976,0,0,0
INC-01341,2023-07-29,Healthcare,North America,Phishing,Insider,83457,46.98,52490,49.37,8.37,12,34070,0,1,0
INC-01342,2024-10-28,Technology,Europe,Supply Chain,Insider,25627,33.94,18798,60.54,8.11,9,487,1,1,0
INC-01343,2024-04-07,Retail,Middle East & Africa,Ransomware,Cybercriminal Group,125225,31.95,31063,32.53,6.82,6,0,0,1,0
INC-01344,2023-02-24,Education,North America,Phishing,Cybercriminal Group,148007,0.5,144265,1,2.48,11,39079,1,0,0
INC-01345,2023-01-13,Energy,Europe,Phishing,Hacktivist,38270,38.63,77870,71.41,6.54,11,0,0,0,0
INC-01346,2022-12-08,Energy,Latin America,DDoS,Cybercriminal Group,101611,38.69,105114,65.93,8.33,9,0,1,0,0
INC-01347,2024-05-05,Education,Middle East & Africa,Ransomware,Cybercriminal Group,26383,22.04,326393,31.35,3.98,11,12413,1,1,0
INC-01348,2022-11-02,Technology,North America,DDoS,Cybercriminal Group,58731,26.5,123301,44.72,7.3,8,40883,0,1,0
INC-01349,2024-10-19,Healthcare,Middle East & Africa,Insider Threat,State-Sponsored,27125,30.0,1676,34.19,6.61,4,15846,0,1,0
INC-01350,2024-10-22,Education,Middle East & Africa,Insider Threat,Unknown,60939,44.6,94924,11.37,7.47,9,42561,1,1,0
INC-01351,2024-06-30,Technology,North America,DDoS,Unknown,16092,40.31,58455,36.44,5.97,19,55317,0,0,0
INC-01352,2022-10-27,Manufacturing,North America,Credential Theft,Insider,40096,9.07,72217,31.47,6.17,9,31617,1,1,0
INC-01353,2022-08-19,Manufacturing,Middle East & Africa,DDoS,Cybercriminal Group,146995,40.84,0,49.81,6.37,15,61363,1,0,0
INC-01354,2023-08-14,Manufacturing,Europe,Malware,Insider,50924,13.2,0,61.55,4.54,8,56535,1,0,0
INC-01355,2023-11-05,Manufacturing,Asia Pacific,Credential Theft,Cybercriminal Group,65489,0.5,130142,62.88,6.39,14,0,0,1,0
INC-01356,2021-08-02,Finance,Latin America,Credential Theft,Hacktivist,48297,29.36,0,41.27,7.66,15,172409,1,1,0
INC-01357,2021-04-15,Manufacturing,Asia Pacific,Phishing,Hacktivist,57173,16.77,59358,26.54,4.27,9,38213,1,0,0
INC-01358,2022-04-01,Education,Asia Pacific,Malware,Hacktivist,69836,25.17,108976,1,6.64,13,0,0,1,1
INC-01359,2022-06-02,Finance,Latin America,Credential Theft,State-Sponsored,76106,32.84,92069,24.07,7.42,13,106687,0,1,0
INC-01360,2021-08-31,Retail,Middle East & Africa,Phishing,Insider,108205,46.02,0,37.0,5.75,10,40435,0,0,0
INC-01361,2024-08-09,Manufacturing,Latin America,Credential Theft,Unknown,88955,39.38,47379,4.52,4.37,11,4902,0,0,0
INC-01362,2023-06-03,Technology,North America,Malware,Cybercriminal Group,53824,28.98,17645,42.39,5.14,19,42817,0,0,0
INC-01363,2023-03-09,Manufacturing,Middle East & Africa,Malware,Unknown,94855,13.06,4185,74.97,6.61,15,20065,0,0,1
INC-01364,2024-03-27,Finance,Middle East & Africa,Ransomware,Cybercriminal Group,11741,47.42,112877,46.98,7.54,18,8788,0,0,0
INC-01365,2024-12-29,Technology,Asia Pacific,Supply Chain,Hacktivist,110268,12.38,0,45.14,5.32,9,0,1,1,0
INC-01366,2022-10-21,Retail,Latin America,Ransomware,Cybercriminal Group,112608,1.98,205694,59.84,5.04,10,0,1,1,0
INC-01367,2021-01-05,Energy,Latin America,Ransomware,Cybercriminal Group,72281,34.71,1678,15.03,4.14,10,16251,0,0,0
INC-01368,2024-07-19,Technology,Europe,Malware,Insider,219584,48.37,0,39.81,8.11,14,10237,1,0,1
INC-01369,2024-05-12,Technology,Europe,Malware,Unknown,44752,0.5,13292,63.85,5.68,15,22176,0,0,1
INC-01370,2025-02-09,Manufacturing,Latin America,Phishing,Unknown,35186,20.64,0,1,3.97,14,59435,1,0,0
INC-01371,2023-03-04,Finance,Middle East & Africa,Ransomware,Cybercriminal Group,140122,30.33,18439,54.53,6.81,8,48610,0,1,0
INC-01372,2024-03-10,Technology,North America,Malware,Hacktivist,34951,12.0,693,18.99,4.49,17,0,1,0,0
INC-01373,2024-01-03,Government,North America,Supply Chain,State-Sponsored,256288,26.22,59122,61.99,8.74,17,0,1,0,1
INC-01374,2021-03-16,Retail,North America,Malware,Insider,174528,13.93,5216,40.09,6.0,6,15305,0,1,0
INC-01375,2023-03-16,Retail,Middle East & Africa,Supply Chain,Cybercriminal Group,8738,29.92,37785,43.4,5.87,11,0,0,1,0
INC-01376,2024-09-21,Healthcare,Asia Pacific,Malware,State-Sponsored,321753,21.24,43076,33.37,8.34,8,72599,1,0,1
INC-01377,2023-12-09,Education,North America,Insider Threat,State-Sponsored,49611,20.81,6910,89.27,6.63,10,26502,0,1,0
INC-01378,2023-09-15,Finance,North America,Insider Threat,Unknown,31035,17.48,0,40.72,6.18,19,0,0,1,0
INC-01379,2024-01-25,Government,Asia Pacific,Ransomware,Insider,90607,25.39,0,48.73,7.16,8,252665,1,1,0
INC-01380,2023-01-15,Finance,North America,Supply Chain,Hacktivist,148236,20.94,0,33.18,5.82,9,3583,1,0,1
INC-01381,2023-10-30,Finance,Asia Pacific,Credential Theft,State-Sponsored,86539,12.75,0,27.92,6.87,14,160099,0,1,0
INC-01382,2023-05-18,Government,Latin America,Ransomware,Insider,54380,57.0,77733,29.24,9.0,12,0,0,1,0
INC-01383,2023-08-20,Finance,Middle East & Africa,DDoS,Insider,77755,43.74,0,16.56,8.75,13,215472,0,1,0
INC-01384,2024-12-30,Manufacturing,Middle East & Africa,Credential Theft,State-Sponsored,22392,40.77,69940,61.32,6.97,9,16502,0,1,0
INC-01385,2022-10-06,Energy,Asia Pacific,Credential Theft,Unknown,54037,35.93,83924,1,6.42,12,0,1,1,0
INC-01386,2022-11-04,Energy,Europe,Malware,State-Sponsored,20046,19.35,79659,25.71,2.33,11,58311,1,0,0
INC-01387,2025-03-09,Finance,Latin America,DDoS,Cybercriminal Group,309548,25.48,0,16.18,5.69,10,33039,1,0,0
INC-01388,2024-03-10,Manufacturing,North America,Insider Threat,Insider,96411,34.52,26687,55.13,8.89,4,10788,0,1,0
INC-01389,2024-05-06,Technology,Latin America,Insider Threat,Unknown,196069,18.02,49577,34.18,4.32,11,0,1,0,0
INC-01390,2022-06-24,Technology,Asia Pacific,DDoS,Cybercriminal Group,111181,0.5,0,38.51,3.09,17,42009,1,0,0
INC-01391,2023-07-19,Education,Latin America,Credential Theft,Cybercriminal Group,123236,26.96,0,31.51,5.84,20,35480,1,1,0
INC-01392,2024-03-19,Healthcare,Latin America,Phishing,Insider,66345,0.5,0,37.51,3.69,10,61298,1,0,0
INC-01393,2022-06-22,Technology,Middle East & Africa,Credential Theft,Unknown,85786,0.5,15265,22.38,4.67,9,1314,1,1,0
INC-01394,2022-02-21,Education,Asia Pacific,Ransomware,Cybercriminal Group,67443,53.06,234435,29.11,5.28,7,0,1,0,0
INC-01395,2021-09-15,Government,North America,Credential Theft,Unknown,158062,28.39,29197,47.54,8.1,8,54575,0,1,0
INC-01396,2023-01-20,Technology,Middle East & Africa,Supply Chain,Hacktivist,41726,40.87,32396,56.88,9.07,13,0,0,1,1
INC-01397,2022-06-23,Healthcare,Europe,Insider Threat,Cybercriminal Group,45607,7.07,65541,25.69,6.65,10,273934,0,1,0
INC-01398,2023-01-13,Retail,North America,Malware,Cybercriminal Group,357224,15.38,69369,47.05,6.53,11,25164,1,0,1
INC-01399,2021-08-02,Retail,Europe,DDoS,Hacktivist,13906,19.19,0,1.57,3.78,7,0,1,0,0
INC-01400,2021-05-20,Retail,Europe,Phishing,Cybercriminal Group,19994,35.29,16948,28.86,5.98,4,0,0,0,0
INC-01401,2021-01-10,Government,Middle East & Africa,DDoS,Cybercriminal Group,117192,7.44,35832,55.49,5.61,20,131310,0,1,0
INC-01402,2022-05-29,Retail,Middle East & Africa,Ransomware,Cybercriminal Group,60710,49.01,348894,24.62,5.3,11,44890,0,0,0
INC-01403,2022-10-10,Technology,Asia Pacific,DDoS,Cybercriminal Group,407549,50.24,6287,1,6.46,11,5198,0,0,0
INC-01404,2024-11-03,Technology,Latin America,Insider Threat,State-Sponsored,93500,34.96,28258,35.38,6.58,7,0,0,1,0
INC-01405,2021-09-24,Retail,North America,Ransomware,Cybercriminal Group,22527,1.32,0,27.24,4.84,10,7636,1,1,0
INC-01406,2022-10-27,Education,Latin America,Phishing,Insider,45425,0.99,38006,39.9,2.89,9,8683,0,0,0
INC-01407,2024-11-04,Manufacturing,Latin America,Insider Threat,State-Sponsored,60193,48.57,0,18.66,6.73,17,35853,1,0,0
INC-01408,2023-08-17,Manufacturing,Middle East & Africa,Insider Threat,Hacktivist,91615,25.66,0,17.56,7.49,12,31558,0,1,0
INC-01409,2024-09-15,Healthcare,North America,Supply Chain,Cybercriminal Group,238546,0.5,69887,66.18,6.73,9,133103,1,1,0
INC-01410,2024-01-23,Energy,Asia Pacific,Ransomware,Cybercriminal Group,47908,8.42,0,20.1,4.24,8,50998,0,1,0
INC-01411,2021-02-06,Government,Middle East & Africa,Ransomware,Hacktivist,300263,8.51,507983,23.69,7.95,3,48547,1,1,0
INC-01412,2021-07-22,Technology,Middle East & Africa,Supply Chain,Insider,150119,28.49,112314,27.55,4.75,6,64799,1,0,0
INC-01413,2022-02-24,Energy,Latin America,Malware,Hacktivist,92977,26.99,0,72.1,6.18,4,0,1,0,0
INC-01414,2024-09-16,Manufacturing,Latin America,Phishing,Unknown,126244,10.45,0,73.61,4.58,10,45832,1,0,0
INC-01415,2022-02-23,Education,Middle East & Africa,Insider Threat,State-Sponsored,126268,21.49,0,16.48,5.11,9,10871,1,0,0
INC-01416,2022-03-17,Technology,Europe,Insider Threat,Hacktivist,28720,32.13,130290,47.66,7.1,8,51909,0,1,0
INC-01417,2024-02-23,Manufacturing,Asia Pacific,Insider Threat,State-Sponsored,120575,44.53,0,78.3,7.82,5,0,0,1,0
INC-01418,2021-10-23,Finance,Asia Pacific,DDoS,Cybercriminal Group,508332,32.05,149560,71.4,8.04,12,0,1,0,0
INC-01419,2023-07-29,Technology,North America,Insider Threat,Hacktivist,362072,19.53,34291,21.31,7.55,12,10397,0,1,0
INC-01420,2025-03-17,Healthcare,North America,Credential Theft,Hacktivist,19662,11.58,48383,50.17,7.28,7,66094,0,1,0
INC-01421,2022-11-24,Technology,Middle East & Africa,Supply Chain,Hacktivist,173987,54.15,109316,47.24,6.28,9,17026,0,0,0
INC-01422,2025-02-21,Healthcare,Europe,Credential Theft,Hacktivist,140079,32.93,36450,60.39,8.22,10,27909,0,1,0
INC-01423,2024-01-08,Energy,North America,Credential Theft,Insider,55472,7.01,127315,82.04,3.68,12,8932,1,0,0
INC-01424,2023-12-06,Retail,Asia Pacific,Ransomware,State-Sponsored,14744,2.86,79524,72.51,2.11,19,6981,0,0,0
INC-01425,2023-06-15,Technology,Latin America,Malware,State-Sponsored,103414,15.35,98595,37.96,4.41,16,79933,1,0,0
INC-01426,2022-09-06,Healthcare,Europe,Credential Theft,Insider,32332,21.49,0,54.14,6.72,12,116141,1,1,0
INC-01427,2023-10-08,Manufacturing,Middle East & Africa,Ransomware,Hacktivist,46093,19.34,238065,16.71,6.72,12,29437,0,1,0
INC-01428,2024-07-03,Finance,Middle East & Africa,Malware,Cybercriminal Group,32317,27.16,65716,25.64,6.88,10,12784,0,0,1
INC-01429,2022-09-01,Finance,North America,Ransomware,Hacktivist,110358,16.34,155774,37.84,4.17,15,0,1,0,0
INC-01430,2021-06-07,Retail,Latin America,Malware,Hacktivist,416436,0.5,0,60.64,4.31,13,15858,0,0,0
INC-01431,2025-03-06,Healthcare,North America,Supply Chain,Insider,67699,18.39,61885,7.23,5.31,15,56164,1,0,0
INC-01432,2023-08-27,Energy,Latin America,Insider Threat,Cybercriminal Group,117962,19.5,0,51.94,5.88,11,0,1,1,0
INC-01433,2024-05-16,Retail,Latin America,Phishing,State-Sponsored,54804,13.04,0,9.81,3.61,15,0,1,0,0
INC-01434,2022-05-17,Manufacturing,Middle East & Africa,Ransomware,Unknown,33215,1.73,135213,38.86,5.73,10,5360,0,1,0
INC-01435,2024-11-15,Manufacturing,Asia Pacific,DDoS,Cybercriminal Group,385869,28.96,83772,46.32,5.51,12,53069,1,0,0
INC-01436,2021-06-15,Retail,Asia Pacific,Phishing,Insider,47406,40.44,0,13.79,4.08,7,48534,1,0,0
INC-01437,2023-02-17,Technology,Europe,Supply Chain,Hacktivist,288841,28.84,0,21.39,7.67,11,681,0,1,1
INC-01438,2021-07-17,Technology,North America,Malware,Cybercriminal Group,57274,0.5,76337,52.28,4.49,11,62660,0,1,0
INC-01439,2024-10-30,Education,North America,Credential Theft,Cybercriminal Group,110926,23.57,93060,20.57,4.43,2,58665,1,0,0
INC-01440,2021-06-16,Education,Middle East & Africa,Supply Chain,Hacktivist,64850,18.63,100783,50.02,7.83,15,17786,1,1,1
INC-01441,2023-01-27,Manufacturing,Latin America,DDoS,Unknown,57485,40.81,60413,32.8,7.66,11,83383,0,1,0
INC-01442,2023-08-01,Healthcare,Asia Pacific,Phishing,Insider,42282,2.79,39014,38.92,4.22,7,69912,1,0,0
INC-01443,2022-10-19,Education,Asia Pacific,Malware,Cybercriminal Group,615435,13.46,61839,53.05,9.49,8,44578,1,1,1
INC-01444,2024-11-12,Retail,Middle East & Africa,Malware,Unknown,188631,19.36,0,64.57,5.15,5,0,1,0,1
INC-01445,2023-09-29,Technology,Europe,DDoS,Insider,112688,34.87,33440,37.63,6.76,6,0,0,0,0
INC-01446,2024-01-07,Government,North America,Phishing,Cybercriminal Group,141883,43.15,22339,45.23,7.69,5,0,1,0,0
INC-01447,2023-04-29,Finance,Asia Pacific,Insider Threat,State-Sponsored,82808,6.62,61465,38.11,6.07,9,36418,0,1,0
INC-01448,2022-06-08,Manufacturing,North America,Phishing,Hacktivist,42589,66.92,118728,23.12,7.71,7,93876,0,0,0
INC-01449,2023-05-09,Manufacturing,Latin America,DDoS,State-Sponsored,204489,11.18,125109,1,3.73,11,31976,1,0,0
INC-01450,2025-03-14,Healthcare,North America,DDoS,Unknown,89624,16.59,7384,17.32,4.71,11,22581,0,0,0
INC-01451,2021-01-03,Education,Asia Pacific,Phishing,State-Sponsored,121324,57.83,17226,45.43,7.48,12,68432,1,0,0
INC-01452,2022-04-26,Healthcare,Europe,Malware,Insider,17582,43.07,96594,14.64,5.67,15,16922,0,0,0
INC-01453,2023-08-13,Government,Middle East & Africa,Insider Threat,Hacktivist,466252,28.04,96155,65.84,8.97,20,177763,0,1,0
INC-01454,2021-06-07,Manufacturing,Latin America,Phishing,Hacktivist,64548,10.33,88317,70.36,3.76,2,7435,1,0,0
INC-01455,2023-07-28,Finance,Middle East & Africa,Malware,Hacktivist,282157,26.55,73899,33.25,6.42,15,41290,0,0,0
INC-01456,2023-06-15,Manufacturing,North America,Supply Chain,Unknown,35822,18.35,33122,5.19,6.54,15,22235,0,1,1
INC-01457,2023-10-11,Healthcare,North America,Insider Threat,State-Sponsored,63441,48.57,36219,65.48,7.76,15,0,0,0,0
INC-01458,2022-07-06,Finance,Europe,DDoS,Hacktivist,114112,32.16,0,43.76,6.11,13,0,1,0,0
INC-01459,2022-08-06,Retail,Asia Pacific,Credential Theft,Cybercriminal Group,360054,27.5,78927,40.05,7.32,4,40894,0,1,0
INC-01460,2023-02-24,Manufacturing,Middle East & Africa,Ransomware,Unknown,114778,14.28,222221,45.28,4.42,12,7203,0,0,0
INC-01461,2024-01-10,Finance,Middle East & Africa,Phishing,Unknown,364345,10.5,99436,35.3,5.69,9,18134,1,0,0
INC-01462,2023-07-29,Energy,Europe,Ransomware,Hacktivist,53711,34.69,220080,38.63,5.64,13,12549,0,1,0
INC-01463,2021-03-06,Technology,North America,DDoS,Unknown,311302,18.32,102442,43.73,3.89,9,45666,0,0,0
INC-01464,2021-10-04,Education,Latin America,Credential Theft,Hacktivist,72181,0.87,69028,58.02,3.89,15,60546,0,0,0
INC-01465,2022-09-02,Healthcare,Latin America,Phishing,State-Sponsored,19390,24.03,58789,27.72,5.87,2,0,1,0,0
INC-01466,2024-01-06,Energy,Europe,Supply Chain,State-Sponsored,111818,12.25,0,24.81,5.97,8,21124,1,1,0
INC-01467,2024-11-25,Manufacturing,Asia Pacific,Ransomware,State-Sponsored,47131,33.56,540616,11.85,4.05,13,0,1,0,0
INC-01468,2024-12-28,Education,Asia Pacific,Malware,Cybercriminal Group,35747,3.15,40613,15.33,2.5,2,19061,1,0,0
INC-01469,2023-11-02,Manufacturing,North America,Supply Chain,State-Sponsored,82877,14.45,61528,32.19,4.28,4,0,1,0,0
INC-01470,2024-10-15,Retail,Middle East & Africa,Phishing,Unknown,183778,68.87,3429,52.7,6.94,14,0,1,0,0
INC-01471,2025-03-23,Healthcare,Europe,Supply Chain,State-Sponsored,146365,15.14,65842,1,8.81,7,138741,1,1,1
INC-01472,2022-06-03,Energy,Asia Pacific,Supply Chain,Hacktivist,181355,0.5,72652,28.67,4.03,14,12051,1,0,0
INC-01473,2021-02-08,Healthcare,Asia Pacific,Credential Theft,Unknown,313716,36.74,11421,45.36,7.95,12,10950,0,1,0
INC-01474,2024-12-01,Retail,Middle East & Africa,Phishing,Hacktivist,21095,27.3,34593,24.97,5.63,8,0,1,0,0
INC-01475,2023-08-14,Healthcare,Europe,Ransomware,Cybercriminal Group,300307,53.66,372109,1,8.12,7,241935,0,1,0
INC-01476,2023-04-02,Finance,Latin America,Insider Threat,State-Sponsored,19639,42.37,23605,45.72,8.93,10,276657,1,1,0
INC-01477,2024-08-07,Energy,North America,Phishing,Hacktivist,64294,14.21,31685,1,3.27,11,36329,1,0,0
INC-01478,2022-06-26,Retail,Middle East & Africa,Malware,Insider,747331,60.12,35696,42.49,8.81,15,58972,0,0,0
INC-01479,2024-12-26,Retail,Europe,Supply Chain,Insider,216886,30.16,7759,9.58,6.46,6,0,0,1,0
INC-01480,2024-08-14,Government,Middle East & Africa,Malware,Unknown,8423,23.21,5316,19.78,8.31,6,4300,0,0,1
INC-01481,2022-06-12,Manufacturing,Asia Pacific,Credential Theft,Hacktivist,9377,56.29,58506,22.09,7.61,10,0,0,0,0
INC-01482,2021-03-05,Government,Middle East & Africa,DDoS,State-Sponsored,26599,24.01,28238,87.58,7.46,10,5227,0,0,0
INC-01483,2022-03-14,Technology,Middle East & Africa,Insider Threat,Unknown,148892,31.71,26541,5.87,5.28,5,185,0,1,0
INC-01484,2023-09-10,Healthcare,Europe,DDoS,State-Sponsored,288906,12.22,53489,78.22,6.74,5,46732,0,0,0
INC-01485,2024-01-11,Energy,Europe,Malware,Insider,25502,0.5,35511,77.22,3.25,10,0,1,0,0
INC-01486,2024-09-16,Retail,Asia Pacific,Malware,Hacktivist,26741,9.19,0,39.23,6.52,6,40357,1,0,1
INC-01487,2023-01-27,Retail,Middle East & Africa,DDoS,Insider,166629,38.55,75907,11.38,4.21,9,29735,0,0,0
INC-01488,2023-05-25,Technology,Europe,DDoS,Cybercriminal Group,275902,0.5,0,53.69,5.71,8,93705,0,1,0
INC-01489,2024-10-15,Education,Latin America,Insider Threat,Unknown,20293,15.02,0,27.6,4.73,13,55473,1,1,0
INC-01490,2024-12-05,Education,Asia Pacific,Supply Chain,Hacktivist,125772,54.31,26893,60.81,8.39,5,0,1,1,0
INC-01491,2024-11-12,Technology,Latin America,DDoS,State-Sponsored,92364,14.27,0,8.95,3.6,12,19514,1,0,0
INC-01492,2023-07-18,Finance,Asia Pacific,Malware,State-Sponsored,24160,46.19,20598,10.4,5.92,5,44714,0,0,0
INC-01493,2022-10-17,Manufacturing,Latin America,Malware,Hacktivist,148933,23.6,5747,36.44,5.46,13,27407,1,0,1
INC-01494,2022-06-14,Finance,Asia Pacific,DDoS,Hacktivist,79305,37.68,66634,61.78,9.21,4,328172,0,1,0
INC-01495,2021-07-25,Government,North America,Phishing,Insider,242991,15.31,55508,42.64,6.28,6,60275,0,0,0
INC-01496,2024-03-03,Education,Asia Pacific,Insider Threat,Unknown,30101,18.0,48048,38.46,5.48,5,23218,1,1,0
INC-01497,2025-03-07,Government,Middle East & Africa,Credential Theft,Insider,250931,3.64,3365,39.79,5.81,13,53744,1,1,0
INC-01498,2024-03-20,Finance,North America,Credential Theft,State-Sponsored,180431,31.3,58979,13.05,6.9,8,0,1,1,0
INC-01499,2022-12-08,Education,Middle East & Africa,Malware,Hacktivist,22231,41.59,0,29.75,4.37,5,0,0,0,0
INC-01500,2023-05-03,Energy,Europe,Malware,Insider,65518,0.5,28660,13.78,3.73,6,23337,0,1,0
INC-01501,2023-07-13,Energy,Europe,Insider Threat,Hacktivist,323944,28.42,48625,42.48,8.7,11,0,0,1,0
INC-01502,2023-06-29,Government,Europe,Supply Chain,Unknown,80486,29.57,0,37.57,7.85,9,43420,1,1,0
INC-01503,2025-03-29,Manufacturing,Europe,Credential Theft,Unknown,36733,16.32,95540,1,4.36,7,3705,1,1,0
INC-01504,2021-09-10,Government,Asia Pacific,Malware,Insider,182495,42.17,0,36.08,8.51,14,68579,0,0,0
INC-01505,2022-12-25,Government,Europe,Credential Theft,State-Sponsored,83413,46.05,0,54.21,9.73,12,105162,0,1,0
INC-01506,2022-06-21,Healthcare,Middle East & Africa,Malware,Insider,36913,39.65,0,75.89,7.12,14,36778,1,0,0
INC-01507,2022-07-28,Retail,Latin America,Ransomware,Cybercriminal Group,126675,0.5,120629,1,2.44,6,17135,1,0,0
INC-01508,2022-04-05,Manufacturing,Europe,Supply Chain,State-Sponsored,43269,8.83,91828,30.2,4.04,9,34873,1,1,0
INC-01509,2024-04-30,Healthcare,North America,Credential Theft,State-Sponsored,64339,29.17,4036,63.73,8.14,12,103187,0,1,0
